user_id,item_id,recommend,year_posted,sentiment_analysis
deadtrooper6424,257710,1,2014,1
deadtrooper6424,17300,1,2015,1
deadtrooper6424,259080,1,2015,2
deadtrooper6424,8190,1,2015,0
deadtrooper6424,8870,1,2014,1
deadtrooper6424,4000,1,2013,1
76561198075026598,730,1,2014,2
daelak,223470,1,2015,0
daelak,218620,1,2014,0
76561198066037056,440,1,2014,2
76561198058858525,8190,1,2014,2
76561198037086921,368230,1,2015,0
76561198037086921,252490,1,2014,2
76561198037086921,261030,1,2015,1
Death159951,342260,1,2015,1
Death159951,239140,1,2015,1
DeathHamster_,440,1,2015,2
deathlord549,221100,0,2015,1
deathlord549,730,1,2015,1
deathlord549,304930,1,2015,0
76561198048422769,241540,1,2014,1
PingazForDays,311210,1,2015,1
PingazForDays,730,1,2015,1
PingazForDays,49520,1,2013,1
76561198065642311,440,1,2014,2
76561198079557901,730,1,2014,1
76561198079557901,4000,1,2013,1
76561198079557901,550,1,2014,1
TheDecapotato,730,1,2014,2
TheDecapotato,248820,1,2015,2
TheDecapotato,206190,1,2014,2
TheDecapotato,298630,0,2015,1
decnov81,105600,1,2015,2
decronus,257510,1,2015,1
decronus,244850,1,2015,1
decronus,27020,1,2013,1
WarlordPro,24240,1,2014,2
flyinghigherthanakite,219150,1,2014,2
dpskipper,252530,0,2015,1
dpskipper,24010,0,2015,0
dpskipper,218620,1,2015,2
dpskipper,239820,1,2014,0
dpskipper,227300,1,2014,2
76561198043580332,242760,1,2015,2
76561198043580332,216150,1,2013,0
SuicidalSpree,287700,1,2015,2
defox01,221380,1,2014,1
defox01,620,1,2015,2
defox01,206440,1,2015,1
defox01,72850,1,2014,1
defox01,440,1,2014,1
defox01,234310,1,2014,0
76561198054977907,570,1,2014,1
76561198097700773,57690,1,2015,1
Delirious_Panda,332500,1,2015,1
Delirious_Panda,230410,1,2014,1
Delirious_Panda,1250,1,2014,1
Delirious_Panda,570,1,2014,0
Delirious_Panda,730,1,2015,1
Delirious_Panda,221100,1,2014,1
Delirious_Panda,43160,1,2014,1
Delirious_Panda,49520,1,2013,1
dellerd,218620,1,2014,1
dellerd,246900,1,2015,1
dellerd,259680,1,2014,0
dellerd,210770,1,2013,2
dellerd,238960,1,2013,0
Chinonso2,72850,1,2015,1
76561198061157859,730,1,2014,2
76561198061157859,218680,1,2014,1
76561198061157859,440,1,2014,2
76561198061157859,202970,1,2014,2
aeternum_solus,267600,0,2014,1
aeternum_solus,249380,1,2014,1
aeternum_solus,24010,0,2014,0
aeternum_solus,292180,1,2014,2
aeternum_solus,65980,0,2014,1
aeternum_solus,263280,1,2014,0
aeternum_solus,267610,0,2014,0
aeternum_solus,233450,1,2014,2
majorduck,265930,1,2014,0
majorduck,301640,1,2015,2
majorduck,50300,1,2014,2
majorduck,231430,1,2014,2
Demalice,8930,1,2015,2
76561198061294635,304270,1,2015,2
76561198061294635,239220,0,2015,0
Denroxyou,282440,1,2014,0
Denroxyou,223470,1,2014,0
Denroxyou,730,0,2014,2
Denroxyou,440,0,2013,1
Denroxyou,72850,1,2014,0
Denroxyou,105600,1,2014,1
Denroxyou,4000,1,2013,0
76561198143796448,4000,1,2014,1
denko1,221100,0,2015,0
denko1,4000,1,2014,1
theoriginaldenny,440,1,2014,2
Denzham,240,1,2012,2
Denzham,212200,1,2015,0
Denzham,223470,1,2015,2
Denzham,310370,0,2015,0
TfhuAWGscvg,391540,1,2015,2
rgnr81,224600,1,2015,1
rgnr81,236510,1,2014,1
rgnr81,730,1,2015,1
rgnr81,239820,1,2013,1
klmao911,304930,1,2014,1
Tomohawk09,242860,1,2013,2
Tomohawk09,236390,1,2013,2
76561198068685888,42960,1,2014,1
Derplexity,570,1,2013,1
Derplexity,440,0,2011,0
IcyGurl,211500,1,2013,1
76561198058177580,410340,1,2015,1
76561198058177580,209160,0,2015,0
SpectreGuy2015,440,1,2015,2
SpectreGuy2015,280740,1,2015,2
76561198089665351,221100,1,2013,2
76561198048633975,440,1,2015,2
76561198048633975,332500,0,2015,0
cycloneblade11,105600,1,2012,2
76561198070519095,72850,1,2013,2
arasuki,391540,1,2015,1
Dessicrater,211820,1,2013,2
alicemurphynudes,730,1,2015,1
76561198097638512,48700,1,2014,1
76561198097638512,4000,1,2014,2
DethInvictus,270550,1,2015,1
317984739321,730,1,2014,2
317984739321,252950,1,2015,2
317984739321,440,1,2014,2
eel_deuce,8930,1,2014,2
76561198064109096,45760,1,2014,1
Deus_VuIt,730,1,2015,2
Deus_VuIt,48700,1,2015,2
Deus_VuIt,310370,1,2015,1
Deus_VuIt,242860,1,2015,0
Deus_VuIt,60,1,2015,0
Deus_VuIt,327640,1,2015,2
Deus_VuIt,300,1,2014,1
Deus_VuIt,212500,1,2013,1
76561198081440969,245130,0,2015,0
76561198081440969,236430,0,2015,1
76561198081440969,335300,0,2015,0
Devilmoo11,311210,1,2015,1
devoid,263280,1,2015,1
4563453467436754656677,440,1,2013,1
76561198069279256,207140,1,2015,0
76561198069279256,252950,1,2015,0
76561198069279256,304930,1,2015,1
76561198069279256,730,1,2015,2
deynarian,264710,1,2015,1
deynarian,333930,1,2015,1
deynarian,319630,1,2015,2
deynarian,218620,1,2014,1
deynarian,230410,1,2014,2
deynarian,248800,1,2013,2
potatomemed123321,304050,0,2015,0
trumpsupporter,304930,1,2015,2
trumpsupporter,440,1,2015,1
trumpsupporter,9010,1,2015,1
edwarddavis,206500,1,2014,2
edwarddavis,391540,1,2015,1
edwarddavis,200210,1,2012,2
BioFlashPC,4000,1,2014,2
BioFlashPC,240,1,2014,1
BioFlashPC,345200,1,2015,2
BioFlashPC,209650,1,2015,1
sammonchex,12200,1,2015,0
diabz,282440,0,2014,1
76561198029987469,261030,1,2014,1
123456789diamond987654321,227300,1,2013,2
tastyniggers69,72850,0,2015,1
tastyniggers69,215280,1,2015,2
tastyniggers69,333930,1,2015,2
tastyniggers69,113420,1,2012,0
tastyniggers69,200910,1,2011,2
Poopsnugg,271590,1,2015,2
Poopsnugg,287700,1,2015,0
Poopsnugg,218620,1,2015,0
Poopsnugg,333930,1,2015,0
d1ckflip,224600,1,2013,2
d1ckflip,48700,1,2014,0
d1ckflip,233860,1,2013,1
Jollyjawa,230410,1,2014,1
Jollyjawa,391540,1,2015,2
Jollyjawa,570,0,2014,1
Sadtaco,440,1,2014,2
BOOTHEGHOSTgaming,50300,1,2014,2
76561198093468239,39140,1,2013,2
76561198037338234,313740,1,2015,1
76561198037338234,370100,0,2015,0
76561198050768793,218620,1,2014,2
76561198050768793,242760,1,2014,1
YumiHayashibiara,304050,1,2015,2
YumiHayashibiara,4000,1,2015,0
YumiHayashibiara,440,1,2014,0
YumiHayashibiara,338000,1,2015,1
YumiHayashibiara,304930,1,2014,2
digirice,250620,1,2014,1
digirice,274290,1,2015,1
digirice,221260,1,2015,1
digirice,323320,1,2015,2
76561198057178277,227860,0,2014,1
76561198057178277,570,1,2013,2
76561198057178277,238960,1,2013,2
76561198057178277,212680,1,2012,2
76561198057178277,17080,1,2012,2
76561198033457836,730,1,2015,0
76561198033457836,225540,1,2015,2
Zirconn,218230,1,2012,2
76561198059382872,50650,1,2013,2
Dimmerworld,346010,1,2015,1
Dimmerworld,107410,1,2015,1
Dimmerworld,271590,1,2015,1
Dimmerworld,218680,0,2015,1
Dimmerworld,224500,0,2015,0
Dimmerworld,72850,1,2015,0
Dimmerworld,220200,1,2015,1
Dimmerworld,233250,0,2015,1
Dimmerworld,244850,1,2014,0
DimmortalZ,730,1,2014,0
sasnapper,238320,1,2013,1
76561198094455687,230410,1,2014,2
klDINO,550,1,2014,2
klDINO,208090,1,2014,1
klDINO,440,1,2014,1
klDINO,41000,1,2014,0
klDINO,109400,1,2014,1
klDINO,204360,1,2014,2
klDINO,49520,1,2014,1
klDINO,206420,1,2014,1
76561198052090943,322330,1,2015,1
76561198082614655,206190,1,2013,2
76561198055330941,209870,1,2014,2
SpiderTheLoko,206210,1,2014,2
Dion123,243870,1,2014,1
GamingDirewolf,440,1,2013,2
76561198045334803,203140,1,2014,2
SassyLemon,8870,1,2014,1
SassyLemon,207610,1,2012,2
SassyLemon,57300,1,2012,2
SassyLemon,8980,1,2012,1
SassyLemon,105600,1,2012,2
SassyLemon,42700,1,2011,2
MattBowles,401920,1,2015,1
MattBowles,35140,1,2015,1
MattBowles,200396,1,2015,2
MattBowles,202181,0,2014,0
MattBowles,225540,0,2015,2
MattBowles,24740,1,2015,1
MattBowles,271590,1,2015,1
Discoflw,201790,1,2015,1
Discoflw,105600,1,2015,1
Discoflw,252490,1,2014,1
76561198046311245,22370,1,2015,1
76561198086936067,314160,1,2015,2
DisturbedDope23,730,1,2015,1
291129112911291129112911,21100,1,2012,0
20041213,304930,0,2014,0
20041213,205100,1,2014,1
20041213,440,1,2014,1
Dividolp,113200,1,2013,2
76561198070343396,221260,1,2013,1
patrik3029,440,1,2015,1
DjSingularity,440,1,2015,2
76561198097976037,730,1,2015,1
djnemonic,274170,1,2015,0
djnemonic,108500,1,2015,1
djnemonic,356070,1,2015,2
DJSean,730,1,2014,2
carsa2k,33930,1,2014,2
carsa2k,218620,1,2014,2
76561198111943364,244850,1,2014,2
76561198111943364,104900,0,2014,0
georgebrah,240,1,2014,2
76561198088742582,242760,1,2014,0
76561198088742582,8870,1,2013,0
76561198088742582,212480,1,2013,2
NoNameAnonymous,51100,1,2014,1
76561197998876897,346010,1,2015,2
76561198083522714,315640,0,2014,2
76561198083522714,355180,0,2015,1
76561198083522714,237310,1,2015,1
76561198083522714,383080,1,2015,0
76561198083522714,270170,1,2014,1
76561198083522714,440,1,2013,2
76561198084087283,4700,1,2015,1
jvkzero,47870,1,2014,2
jvkzero,1250,1,2013,0
jvkzero,240,1,2011,1
4432XABLAU,207230,1,2015,2
4432XABLAU,243870,0,2015,1
4432XABLAU,259080,1,2014,1
PWKV,570,1,2014,1
dodado1,233450,1,2015,1
Ninjinius,24960,1,2015,0
Ninjinius,8190,1,2013,0
Ninjinius,243870,1,2014,2
Ninjinius,227700,0,2014,1
76561198070174597,250260,1,2015,1
dogmaster108,440,1,2015,1
Enemyofthetroll,17080,1,2013,0
apotatodealer,240,1,2014,2
76561198067336524,298630,1,2015,1
randyy242,232810,0,2013,1
randyy242,265930,1,2014,2
randyy242,232430,1,2013,2
randyy242,243450,0,2014,0
randyy242,238090,0,2014,1
randyy242,247730,0,2013,0
urmumdiedxd,304930,1,2015,2
kozleewat,730,1,2015,1
kozleewat,440,1,2015,2
76561198052180481,290080,0,2014,1
76561198071695653,440,1,2015,2
tRollioi,4000,1,2015,1
tRollioi,109400,1,2014,2
tRollioi,346110,0,2015,1
tRollioi,311210,1,2015,1
tRollioi,240,1,2013,1
Dolphinquack,259080,1,2013,1
Dolphinquack,260410,0,2014,0
76561198069616842,440,1,2014,0
76561198069616842,211820,1,2015,1
76561198069616842,550,1,2015,1
kharr999,248650,1,2013,1
kharr999,232090,1,2015,1
76561197996524718,233130,1,2014,2
76561197996524718,350080,1,2015,1
phgodfather,440,1,2014,0
76561198082639535,730,1,2014,2
76561198043173492,20900,1,2014,2
76561198043173492,105600,1,2014,2
76561198012252740,570,1,2014,2
76561198012252740,211820,1,2013,1
JD_WCE,265930,1,2014,1
JD_WCE,730,1,2015,1
thepengwin,1250,1,2013,2
doobyjohnson,570,1,2014,0
76561198079228209,105600,1,2013,2
doogi,221640,1,2014,0
doogi,227940,1,2015,1
doogi,248820,1,2013,2
doogi,303390,1,2014,2
DOOMBOY12345,241560,1,2014,1
Suparcoffeeninja,4580,1,2012,1
76561198073248766,231430,1,2014,2
76561198073248766,35450,1,2013,1
76561198074259637,251570,1,2013,2
76561198143395684,304930,1,2014,1
76561198143395684,4000,1,2014,2
76561198143395684,250400,0,2015,0
76561198143395684,368870,0,2015,1
76561198053351607,287700,1,2015,1
76561198082881423,240,1,2014,1
haritharsyadcp,226320,1,2015,1
haritharsyadcp,99900,1,2015,2
haritharsyadcp,214420,0,2015,0
haritharsyadcp,304930,1,2014,2
haritharsyadcp,107900,0,2014,0
DaBiff,207610,1,2014,1
DaBiff,236090,1,2014,2
nolosing,49520,1,2014,1
dougamer,263440,0,2014,1
dougamer,8870,1,2014,2
DovaMeal,304930,1,2015,1
76561198058547096,218620,1,2015,1
Droleee,380,1,2015,1
Droleee,33230,1,2015,1
Droleee,15100,1,2015,2
Droleee,55230,1,2015,2
Droleee,24960,0,2014,1
Droleee,219640,1,2014,1
Droleee,252490,0,2014,0
Droleee,440,1,2014,2
Dozza_The_Wozza,417860,1,2015,0
Dozza_The_Wozza,391540,1,2015,1
Dozza_The_Wozza,440,1,2012,2
Dozza_The_Wozza,550,1,2015,1
Dozza_The_Wozza,730,1,2015,1
Dozza_The_Wozza,377160,1,2015,2
Dozza_The_Wozza,221100,1,2015,1
DefNotPeter,70400,1,2015,1
DefNotPeter,282900,1,2015,2
DefNotPeter,55110,0,2012,0
DefNotPeter,222750,1,2013,2
DefNotPeter,22380,1,2012,2
76561197965208032,282070,1,2015,0
76561197965208032,219680,1,2015,2
tallme22,730,1,2014,2
Dr_Cannibalism,218620,0,2015,1
76561198045349941,271290,1,2014,1
green_fox12,440,1,2013,0
76561198061762817,218230,1,2014,2
76561198061178366,243870,1,2014,2
76561198061178366,227940,1,2014,2
76561198061178366,730,1,2015,1
76561198061178366,239220,1,2014,2
Redjay1,49520,1,2013,2
pixelturtle,107410,0,2015,2
pixelturtle,440,1,2015,2
76561198088830592,440,1,2014,2
not_a_weeaboo,318430,0,2015,2
76561198040152832,271590,0,2015,1
76561198040152832,334230,1,2015,2
baimee,250640,1,2015,2
76561198057660678,319510,1,2014,2
76561198057660678,217140,1,2013,2
76561198028843194,209080,1,2014,2
76561198043636856,245170,1,2014,2
76561198043636856,263300,1,2014,1
76561198043636856,323470,1,2015,2
76561198043636856,202750,1,2014,1
76561198043636856,72850,1,2014,1
Dramiken,570,1,2014,2
Dramiken,42910,1,2014,2
Dramiken,261570,1,2015,1
Dramiken,417860,1,2015,1
Dramiken,346900,1,2015,1
Dramiken,265630,1,2014,1
Dramiken,4000,1,2014,1
Dramiken,105600,1,2013,2
76561198074479756,245470,1,2014,1
76561198074479756,261030,1,2014,2
76561198074479756,221100,1,2014,1
dravenk,570,1,2013,1
dravenk,238010,1,2014,1
Draydian,730,1,2015,2
drazsyker,346110,1,2015,1
dreadedfungus,274940,1,2015,1
dreadedfungus,391540,0,2015,1
dreadedfungus,274190,1,2014,2
dreadedfungus,91700,1,2011,1
dreadedfungus,49600,1,2011,2
dreadedfungus,22200,1,2011,2
76561198112110389,570,1,2015,2
millplaygame,249130,1,2014,2
millplaygame,43500,0,2014,1
millplaygame,204360,1,2014,1
millplaygame,55230,1,2013,1
Drewmatic,282470,1,2014,1
Drewmatic,250320,1,2014,1
Drewmatic,440,1,2014,2
Drewmatic,8930,1,2014,2
Drewmatic,22380,1,2013,2
Drewmatic,219740,1,2013,1
DrexelWhiteWalter,440,1,2015,1
DrexelWhiteWalter,245170,1,2015,1
DrexelWhiteWalter,332800,1,2014,2
DrexelWhiteWalter,366660,1,2015,0
76561198045470612,221040,1,2015,1
76561198045470612,287290,1,2015,1
76561198084623564,214950,0,2015,2
DripU,243870,1,2014,2
DripU,221100,1,2014,1
DripU,241930,1,2014,1
drako227,730,1,2015,1
xDrkx,220200,1,2014,1
76561198050271217,201810,0,2014,1
76561198050271217,209650,0,2015,0
76561198050271217,233450,1,2014,1
Drocadile,267381,1,2015,2
Drocadile,298630,1,2015,1
Drocadile,49520,1,2015,1
Drocadile,250900,1,2015,2
droidcommandohero,9420,1,2014,2
droidcommandohero,251570,1,2014,1
droidcommandohero,6060,1,2014,2
droids18,730,1,2014,2
Mexican-Putin,48700,1,2015,2
Mexican-Putin,730,0,2015,2
Mexican-Putin,304930,1,2014,1
Mexican-Putin,222880,0,2015,2
76561198079218581,4920,1,2013,2
76561198063882554,200210,1,2014,2
SpiicyOrange,291550,1,2015,2
SpiicyOrange,304930,1,2015,1
SpiicyOrange,242760,0,2015,1
drunkchef,212680,1,2015,2
drunkchef,305620,1,2015,2
drunkchef,391540,1,2015,2
drunkchef,219640,0,2015,0
drunkchef,440,1,2015,1
drunkchef,319510,1,2014,2
drunkchef,8930,1,2014,1
drunkchef,219740,1,2014,2
drunkchef,570,1,2014,2
KeepTheChangeYouFilthyAnimal,363970,1,2015,1
KeepTheChangeYouFilthyAnimal,4000,1,2013,2
gingerninger,4000,1,2014,1
gingerninger,391540,1,2015,1
76561198068718484,236790,0,2014,0
76561198068718484,440,1,2014,2
76561198068718484,251570,1,2014,2
Dub5,12210,1,2015,1
DubberRucky,39120,1,2015,2
dubstep3000,72850,1,2015,2
dubstep3000,220200,1,2015,1
chuzz,287450,1,2014,2
BESTPERSON,232010,0,2015,0
BESTPERSON,4760,1,2015,2
BESTPERSON,221260,1,2015,1
BESTPERSON,38600,0,2015,1
BESTPERSON,15320,1,2015,2
BESTPERSON,4000,1,2015,2
BESTPERSON,317470,0,2014,0
76561198062039624,8930,1,2013,1
76561198044588815,50300,1,2015,0
Duckuy,620,1,2013,2
76561198085125793,24200,1,2013,1
76561198085125793,218620,1,2015,1
flamingdrag00n,620,1,2015,2
76561198068392470,354380,1,2015,1
76561198068392470,243870,0,2015,0
readthisURL,730,1,2014,1
min3man,265210,1,2014,1
min3man,22380,1,2014,2
76561198055400340,32800,1,2015,2
76561198106782017,39000,1,2013,1
Dunaway,250260,1,2014,2
rosalindo,242800,0,2015,2
rosalindo,236510,1,2014,1
76561198055542679,236390,1,2015,2
76561198055542679,39120,1,2014,2
76561198055542679,238960,0,2014,2
DusCrazyPerson,440,1,2014,1
MAKLO_GEMING_xDDDD,24240,1,2015,1
MAKLO_GEMING_xDDDD,271590,1,2015,1
MAKLO_GEMING_xDDDD,12210,0,2015,0
MAKLO_GEMING_xDDDD,339610,1,2015,2
MAKLO_GEMING_xDDDD,240600,1,2015,2
MAKLO_GEMING_xDDDD,570,1,2015,0
MAKLO_GEMING_xDDDD,730,1,2015,1
MAKLO_GEMING_xDDDD,55230,1,2015,1
PrintedinGold,220440,1,2013,2
PrintedinGold,237930,1,2014,1
76561198036933069,9450,1,2015,2
76561198036933069,346110,1,2015,1
76561198036933069,273350,1,2015,1
Asyamercilicious,391540,1,2015,1
Asyamercilicious,319510,1,2015,2
76561198046914681,49520,1,2014,0
76561198046914681,105600,1,2014,1
pizzerman,391540,1,2015,2
pizzerman,388090,1,2015,1
pizzerman,250260,1,2014,1
pizzerman,1840,1,2014,1
pizzerman,220,1,2014,1
AnimuIsLyfe,440,1,2014,2
76561198045698134,219640,1,2013,2
DylanKenzo,440,1,2014,0
76561198010698336,48700,1,2014,1
76561198010698336,72850,1,2014,2
76561198010698336,9900,0,2014,1
76561198010698336,35450,0,2015,1
76561198010698336,251060,0,2014,0
76561198010698336,212680,0,2014,1
76561198010698336,251570,0,2015,1
76561198098852080,730,1,2015,2
mukeshmani,570,1,2014,2
76561198008793871,440,1,2015,2
Legendld,304930,1,2014,2
Legendld,4000,1,2014,2
GremoryEagle,440,1,2013,2
76561198064646436,220,1,2014,1
76561198064646436,265930,0,2014,1
76561198064646436,4920,0,2013,1
76561198084685872,730,1,2015,0
76561198103108238,264710,1,2015,1
ineedacsgolobu,730,1,2015,1
ineedacsgolobu,311210,0,2015,2
ineedacsgolobu,202970,1,2014,1
76561198044052424,113200,1,2012,2
76561198048030308,91310,1,2013,0
azkk,413850,1,2015,2
azkk,7940,1,2015,2
azkk,730,1,2014,1
azkk,440,1,2013,2
landaishan,238960,1,2015,2
ecobro3,42910,1,2014,1
ecobro3,730,1,2014,2
vesgozina,570,1,2014,1
76561198094321155,241260,0,2014,1
76561198063000481,72850,1,2014,2
76561198063000481,55230,1,2014,1
76561198063000481,570,1,2014,2
76561198063000481,252490,0,2014,2
76561198063000481,260230,1,2015,2
76561198063000481,4000,1,2014,1
76561198063000481,261030,1,2014,2
76561198063000481,440,1,2014,2
76561198005576563,213670,1,2014,2
76561198005576563,102500,1,2014,2
76561198005576563,248820,1,2014,2
76561198005576563,206420,1,2014,2
NinjaPrei,22600,1,2015,1
NinjaPrei,230410,1,2014,1
NinjaPrei,4000,1,2013,1
NinjaPrei,304930,0,2014,1
NinjaPrei,105600,1,2015,1
Highpancake,291550,1,2015,1
76561198089095498,45740,0,2015,0
76561198062533699,201790,1,2015,2
Sanskeleteen,223470,1,2015,1
Sanskeleteen,234670,1,2015,2
Sanskeleteen,440,1,2013,1
Sanskeleteen,291550,1,2014,2
Sanskeleteen,230410,1,2014,1
Sanskeleteen,204360,1,2014,2
edyac,218230,1,2015,1
Eehee,730,1,2014,1
Eehee,49520,1,2014,1
Eehee,9200,1,2014,1
Eehee,550,1,2014,2
Eehee,239160,0,2014,0
Eehee,211420,0,2014,0
Eehee,218620,0,2014,2
Eehee,206420,1,2014,1
assassintorteachip,242050,1,2013,2
76561198038228033,49520,1,2014,2
76561198060423795,221100,1,2013,0
76561198060423795,252490,1,2015,1
76561198060423795,227940,1,2014,1
senpiflesh,417860,1,2015,1
senpiflesh,104700,0,2014,0
senpiflesh,8930,0,2014,1
senpiflesh,620,1,2014,2
Ehryus,245550,1,2014,2
Ehryus,222140,1,2014,1
Ehryus,72850,1,2014,2
Ehryus,570,1,2013,0
Ehryus,242680,1,2014,2
eiberg10,267530,1,2015,1
eiberg10,354140,1,2015,2
eiberg10,376870,1,2015,2
eiberg10,319510,1,2014,0
eiglow,730,1,2015,2
eiglow,304050,1,2015,2
eiglow,220,1,2015,1
nano11ful,440,1,2015,1
nano11ful,304930,1,2015,1
nano11ful,4000,1,2015,1
BankBunk,440,1,2013,2
76561198041122979,239820,1,2014,1
76561198041122979,1250,1,2014,2
76561198041122979,113200,1,2014,2
76561198041122979,238460,1,2014,2
Ekijo,238960,1,2014,2
Ekijo,11610,1,2014,2
the_commissariat,4580,1,2015,1
the_commissariat,113200,1,2015,1
76561198068550186,4000,1,2013,0
76561198068550186,35450,1,2014,0
76561198068550186,236390,1,2014,2
qwevor,240,1,2013,1
76561198086311312,440,1,2014,1
76561198073902962,417860,1,2015,1
pejelagarto0,55230,1,2013,2
76561198103357676,271590,1,2015,1
76561198100006420,223710,1,2015,2
elcasero,109400,1,2015,1
76561198063046120,50300,1,2014,2
thomas_v2000,220,1,2014,0
thomas_v2000,244850,1,2014,1
Hugenanagugu2,730,1,2015,0
Hugenanagugu2,292030,1,2015,2
Hugenanagugu2,4920,1,2015,1
Hugenanagugu2,42700,1,2014,2
Hugenanagugu2,377160,0,2015,1
Hugenanagugu2,270550,1,2014,2
Hugenanagugu2,218620,1,2014,1
76561198011493875,49520,1,2013,2
76561198011493875,105600,1,2011,2
76561198011493875,4000,1,2010,2
76561198011493875,1250,1,2011,0
76561198056652803,237930,1,2014,2
ElectroSpeed,440,1,2015,2
localadelaideman,570,0,2015,1
localadelaideman,244850,1,2014,2
76561198060319088,1840,1,2014,2
76561198060319088,70,1,2014,2
76561198060319088,265630,1,2014,2
elektro_haus,730,1,2014,2
elektro_haus,245170,1,2015,1
elektro_haus,264200,1,2014,0
elektro_haus,1250,1,2013,1
elektro_haus,246580,1,2013,2
76561198060785575,252490,1,2014,1
76561198060785575,4000,1,2015,2
76561198060785575,57300,1,2012,2
elgerjp,222880,1,2015,2
elind21,243470,1,2014,1
elind21,220200,1,2013,1
Elk160,440,1,2014,1
Elk160,8930,1,2014,1
Elk160,242920,1,2014,1
Elk160,206190,1,2014,1
Elk160,105600,1,2014,2
Elk160,221640,1,2014,0
Elk160,304930,1,2014,1
Elk160,65300,1,2014,0
elkpodeush,224260,1,2015,0
elkpodeush,24240,1,2014,1
Elkurr,48000,1,2014,1
76561197973337386,61500,1,2011,2
76561198076357381,238960,1,2014,1
elrims,319630,1,2015,2
elrims,322330,1,2015,1
elrims,246620,1,2014,2
Elt0r,271590,1,2015,1
marshythemarshmallowman,264710,1,2015,1
Boracks,207230,1,2013,1
76561198071534186,216150,1,2014,0
76561198071534186,237310,1,2015,2
76561198045272489,6060,1,2014,2
Ember1654,200210,1,2014,2
Ember1654,18500,1,2014,2
Ember1654,238460,1,2014,2
Ember1654,107100,1,2014,2
76561198049440934,268650,1,2015,2
76561198088869440,346250,1,2015,2
76561198011526765,252490,1,2014,1
EmperorFaiz,269450,1,2014,2
EmperorFaiz,206420,1,2015,0
emporer88,233250,1,2015,1
emporer88,244850,1,2015,0
emporer88,375910,0,2015,1
emporer88,245620,1,2014,2
mting4,232090,1,2015,2
76561198040378347,570,1,2013,1
76561198065344627,109600,1,2015,2
76561198065344627,250320,1,2015,2
76561198065344627,204360,1,2015,2
