id,user_id,item_id,title,developer,release_date,price,recommend,year_posted,sentiment_analysis,playtime_forever
p893629682230410,p893629682,230410,Warframe,Digital Extremes,2013.0,0.0,1,2013,1,27202
p8936296828870,p893629682,8870,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2015,2,290
p893629682334230,p893629682,334230,Town of Salem,BlankMediaGames,2014.0,4.99,1,2015,2,5838
p893629682363970,p893629682,363970,Clicker Heroes,Playsaurus,2015.0,0.0,0,2015,2,12773
765611980682045031520,76561198068204503,1520,DEFCON,Introversion Software,2006.0,9.99,1,2014,0,12596
76561198068204503265930,76561198068204503,265930,Goat Simulator,Coffee Stain Studios,2014.0,9.99,1,2014,1,157
pigmysaladpie206210,pigmysaladpie,206210,Gotham City Impostors Free to Play,"Monolith Productions, Inc.",2012.0,0.0,1,2015,1,3157
pigmysaladpie248570,pigmysaladpie,248570,Toribash,Nabi Studios,2006.0,0.0,1,2014,1,10949
Notasbadashitler213650,Notasbadashitler,213650,Dwarfs - F2P,Power of 2,2012.0,0.0,1,2015,1,1351
-SatansLittleHelper-730,-SatansLittleHelper-,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,33822
ColeGoddamnPhelps730,ColeGoddamnPhelps,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,1,35674
killjoy149233450,killjoy149,233450,Prison Architect,Introversion Software,2015.0,29.99,1,2014,0,417
killjoy149230310,killjoy149,230310,Akaneiro: Demon Hunters,Spicy Horse,2014.0,0.0,1,2013,2,163
killjoy149282140,killjoy149,282140,SOMA,Frictional Games,2015.0,29.99,1,2015,1,1323
killjoy149299540,killjoy149,299540,Heroes Rise: The Prodigy,Choice of Games,2012.0,4.99,1,2014,0,65
killjoy149321060,killjoy149,321060,Gender Bender DNA Twister Extreme,Transcendent Games,2014.0,24.99,1,2014,0,55
765611980342232047670,76561198034223204,7670,BioShock™,"2K Boston,2K Australia",2007.0,19.99,1,2014,2,805
765611980342232048870,76561198034223204,8870,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0,29.99,1,2013,2,567
76561198090446169230410,76561198090446169,230410,Warframe,Digital Extremes,2013.0,0.0,1,2014,2,5307
Lolsausages730,Lolsausages,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,0,35982
saviscool4000,saviscool,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2013,1,109421
saviscool730,saviscool,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2012,2,88764
76561198095923468211820,76561198095923468,211820,Starbound,Chucklefish,2016.0,14.99,1,2015,1,5465
sbeghen730,sbeghen,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,156440
sonyghazi8600,sonyghazi,8600,RACE 07,SimBin,2007.0,3.99,1,2013,2,3797
sonyghazi730,sonyghazi,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,12547
sonyghazi227300,sonyghazi,227300,Euro Truck Simulator 2,SCS Software,2013.0,19.99,1,2015,1,1157
76561198016487628252490,76561198016487628,252490,Rust,Facepunch Studios,2013.0,19.99,1,2014,1,6549
DoctorCryies311340,DoctorCryies,311340,METAL GEAR SOLID V: GROUND ZEROES,Kojima Productions,2014.0,19.99,1,2014,2,150
33334scat220240,33334scat,220240,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,1,2014,2,2464
thesynna218230,thesynna,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2014,2,3295
thesynna209870,thesynna,209870,Blacklight: Retribution,Hardsuit Labs,2012.0,0.0,1,2014,2,1357
scoot88113200,scoot88,113200,The Binding of Isaac,Edmund McMillen and Florian Himsl,2011.0,4.99,1,2014,1,4296
ScorchingShadow730,ScorchingShadow,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,163967
Mig-21pls221640,Mig-21pls,221640,Super Hexagon,Terry Cavanagh,2012.0,2.99,1,2013,2,76
DoctorZues7670,DoctorZues,7670,BioShock™,"2K Boston,2K Australia",2007.0,19.99,1,2013,2,111
DoctorZues32370,DoctorZues,32370,STAR WARS™ - Knights of the Old Republic™,"BioWare,Aspyr (Mac)",2003.0,9.99,1,2013,2,3835
DoctorZues550,DoctorZues,550,Left 4 Dead 2,Valve,2009.0,19.99,1,2012,2,2556
76561198035811318221100,76561198035811318,221100,DayZ,Bohemia Interactive,2013.0,34.99,1,2015,2,56888
Seaeco206440,Seaeco,206440,To the Moon,Freebird Games,2011.0,9.99,1,2014,1,224
Seaeco221100,Seaeco,221100,DayZ,Bohemia Interactive,2013.0,34.99,0,2014,2,1024
worldtradecentre200710,worldtradecentre,200710,Torchlight II,Runic Games,2012.0,19.99,1,2015,1,446
worldtradecentre211820,worldtradecentre,211820,Starbound,Chucklefish,2016.0,14.99,1,2013,2,2291
sealyx4000,sealyx,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,1,66521
sealyx206420,sealyx,206420,Saints Row IV,Deep Silver Volition,2013.0,14.99,1,2013,2,3161
sealyx265930,sealyx,265930,Goat Simulator,Coffee Stain Studios,2014.0,9.99,1,2015,0,322
sealyx284160,sealyx,284160,BeamNG.drive,BeamNG,2015.0,24.99,1,2015,2,52
sealyx332570,sealyx,332570,Amazing Frog?,Fayju,2014.0,15.99,1,2015,2,42
sealyx271590,sealyx,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,1,2015,1,14542
76561198055853856730,76561198055853856,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,10793
seblyftw4000,seblyftw,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,5014
seblyftw48720,seblyftw,48720,Mount &amp; Blade: With Fire &amp; Sword,TaleWorlds Entertainment,2011.0,9.99,1,2013,2,481
seblyftw730,seblyftw,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,1,40150
76561198174303610304050,76561198174303610,304050,Trove,Trion Worlds,2015.0,0.0,0,2015,1,511
76561198174303610227940,76561198174303610,227940,Heroes &amp; Generals,Reto-Moto,2016.0,0.0,1,2015,1,9217
76561198174303610346010,76561198174303610,346010,Besiege,Spiderling Studios,2015.0,7.99,1,2015,2,6924
AzaZog4000,AzaZog,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,2,14840
AzaZog94000,AzaZog,94000,Dinner Date,Stout Games,2011.0,3.99,1,2014,2,82
AzaZog730,AzaZog,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,1,43312
AzaZog107410,AzaZog,107410,Arma 3,Bohemia Interactive,2013.0,39.99,1,2015,1,14363
76561198082666592730,76561198082666592,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,20080
76561198052805342113400,76561198052805342,113400,APB Reloaded,Reloaded Productions,2011.0,0.0,1,2015,2,6508
76561198052805342313120,76561198052805342,313120,Stranded Deep,Beam Team Games,2015.0,14.99,1,2015,1,80
76561198052805342319510,76561198052805342,319510,Five Nights at Freddy's,Scott Cawthon,2014.0,4.99,1,2015,2,681
76561198052805342369400,76561198052805342,369400,Let the Cat in,Eforb,2015.0,0.0,0,2015,1,24
76561198052805342311210,76561198052805342,311210,Call of Duty®: Black Ops III,Treyarch,2015.0,59.99,1,2015,2,6264
HOGANKWOK730,HOGANKWOK,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,132650
HOGANKWOK252530,HOGANKWOK,252530,OMSI 2: Steam Edition,MR-Software GbR,2013.0,34.99,1,2015,2,98197
HOGANKWOK301760,HOGANKWOK,301760,Disney•Pixar Cars 2: The Video Game,Avalanche Software,2011.0,19.99,0,2015,0,117
HOGANKWOK271590,HOGANKWOK,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,1,2015,2,17992
Lannisterandregards211420,Lannisterandregards,211420,DARK SOULS™: Prepare To Die™ Edition,FromSoftware,2012.0,19.99,1,2014,1,9945
Lannisterandregards236430,Lannisterandregards,236430,DARK SOULS™ II,"FromSoftware, Inc",2014.0,39.99,1,2015,1,2479
4862593174000,486259317,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2014,0,6228
486259317252330,486259317,252330,Slender: The Arrival,Blue Isle Studios,2013.0,9.99,1,2015,1,310
486259317332800,486259317,332800,Five Nights at Freddy's 2,Scott Cawthon,2014.0,7.99,1,2014,2,1163
sergei_from_kazakhstan12810,sergei_from_kazakhstan,12810,Overlord II,"Triumph Studios,Virtual Programming",2009.0,9.99,1,2011,0,1148
sergioxks1322330,sergioxks1,322330,Don't Starve Together,Klei Entertainment,2016.0,14.99,1,2015,0,12372
SchmokeZ31280,SchmokeZ,31280,Poker Night at the Inventory,Telltale Games,2010.0,4.99,0,2015,0,35
SchmokeZ730,SchmokeZ,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,54439
sesepe304930,sesepe,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2014,2,209
76561198034392042107100,76561198034392042,107100,Bastion,Supergiant Games,2011.0,14.99,1,2014,2,730
76561198034392042219890,76561198034392042,219890,Antichamber,Alexander Bruce,2013.0,19.99,1,2014,1,512
76561198034392042225080,76561198034392042,225080,Brothers - A Tale of Two Sons,Starbreeze Studios AB,2013.0,14.99,1,2014,1,264
76561198034392042224460,76561198034392042,224460,Contrast,Compulsion Games,2013.0,9.99,1,2014,1,232
76561198034392042221910,76561198034392042,221910,The Stanley Parable,Galactic Cafe,2013.0,14.99,1,2014,2,376
76561198034392042265300,76561198034392042,265300,Lords Of The Fallen™,"CI Games,Deck 13",2014.0,29.99,1,2015,2,625
76561198034392042313340,76561198034392042,313340,Mountain,David OReilly,2014.0,0.99,1,2014,1,158
7656119804547611648700,76561198045476116,48700,Mount &amp; Blade: Warband,TaleWorlds Entertainment,2010.0,19.99,1,2014,1,3742
76561198073819878730,76561198073819878,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,2,2628
76561198070921973251060,76561198070921973,251060,Wargame: Red Dragon,Eugen Systems,2014.0,29.99,1,2014,2,3620
lescrepe400,lescrepe,400,Portal,Valve,2007.0,9.99,1,2014,2,697
lescrepe620,lescrepe,620,Portal 2,Valve,2011.0,19.99,1,2014,2,3351
lescrepe48000,lescrepe,48000,LIMBO,Playdead,2011.0,9.99,1,2014,2,38
lescrepe219150,lescrepe,219150,Hotline Miami,Dennaton Games,2012.0,9.99,1,2014,1,1309
lescrepe232790,lescrepe,232790,Broken Age,Double Fine Productions,2014.0,19.99,0,2014,1,926
Sgt_Ciege22330,Sgt_Ciege,22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,Bethesda Game Studios,2007.0,14.99,1,2015,1,3246
Sgtcook4000,Sgtcook,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,1,58814
765611980196443744000,76561198019644374,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2011,2,77530
76561198019644374620,76561198019644374,620,Portal 2,Valve,2011.0,19.99,1,2011,2,14744
76561197991856503220240,76561197991856503,220240,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",2012.0,19.99,0,2013,0,1818
shockwave760104700,shockwave760,104700,Super MNC,Uber Entertainment,2012.0,0.0,1,2013,2,13296
Shabutie_335330,Shabutie_,335330,Brick-Force,Exe Games Inc.,2012.0,0.0,0,2015,1,4
thehitman35338170,thehitman35,338170,Ratz Instagib,Lino Slahuschek,2016.0,8.99,1,2015,1,353
7656119806398658915620,76561198063986589,15620,"Warhammer 40,000: Dawn of War II","Relic Entertainment,Feral Interactive (Mac/Linux)",2009.0,19.99,1,2014,2,458
7656119806398658917080,76561198063986589,17080,Tribes: Ascend,Hi-Rez Studios,2012.0,0.0,1,2014,2,326
76561198151855034730,76561198151855034,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,39881
seveneightnine4920,seveneightnine,4920,Natural Selection 2,Unknown Worlds Entertainment,2012.0,9.99,1,2014,1,14864
seveneightnine252490,seveneightnine,252490,Rust,Facepunch Studios,2013.0,19.99,1,2014,1,2231
seveneightnine249050,seveneightnine,249050,Dungeon of the Endless™,AMPLITUDE Studios,2014.0,11.99,1,2014,1,2163
seveneightnine301520,seveneightnine,301520,Robocraft,Freejam,2017.0,0.0,0,2014,0,22016
7656119805946840321090,76561198059468403,21090,F.E.A.R.,"Monolith Productions, Inc.,Timegate",2005.0,54.99,1,2014,2,452
ShadowKnight33238720,ShadowKnight332,38720,RUSH,Two Tribes,2010.0,4.99,1,2013,2,293
ShadowKnight332205870,ShadowKnight332,205870,Auditorium,Cipher Prime Studios,2012.0,6.99,1,2014,0,83
ShadowKnight332221640,ShadowKnight332,221640,Super Hexagon,Terry Cavanagh,2012.0,2.99,1,2014,2,52
ShadowKnight332206210,ShadowKnight332,206210,Gotham City Impostors Free to Play,"Monolith Productions, Inc.",2012.0,0.0,1,2014,1,284
ShadowKnight332270210,ShadowKnight332,270210,Melody's Escape,Icetesy SPRL,2016.0,9.99,1,2014,0,178
ShadowKnight332273350,ShadowKnight332,273350,Evolve Stage 2,Turtle Rock Studios,2015.0,0.0,1,2015,0,910
76561198043640604105600,76561198043640604,105600,Terraria,Re-Logic,2011.0,9.99,1,2014,2,10157
76561198043640604265550,76561198043640604,265550,Dead Rising 3 Apocalypse Edition,Capcom Game Studio Vancouver,2014.0,29.99,1,2014,2,2618
shadowpulse29250420,shadowpulse29,250420,8BitMMO,Archive Entertainment,2015.0,0.0,1,2014,2,406
shadowpulse29263980,shadowpulse29,263980,Out There Somewhere,MiniBoss,2016.0,0.49,1,2015,2,182
shadowpulse29298240,shadowpulse29,298240,Red Crucible®: Firestorm,"Rocketeer Games Studio, LLC",2015.0,0.0,1,2015,1,377
shadowpulse29334230,shadowpulse29,334230,Town of Salem,BlankMediaGames,2014.0,4.99,1,2015,1,11629
shadowpulse29298630,shadowpulse29,298630,The Escapists,Mouldy Toof Studios,2015.0,17.99,1,2015,2,547
Elementico322330,Elementico,322330,Don't Starve Together,Klei Entertainment,2016.0,14.99,1,2015,1,1422
76561198065304760232090,76561198065304760,232090,Killing Floor 2,Tripwire Interactive,2016.0,29.99,1,2015,1,3180
7656119805497809120,76561198054978091,20,Team Fortress Classic,Valve,1999.0,4.99,0,2014,2,91
Shanks-From-The-Anime-Group730,Shanks-From-The-Anime-Group,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,33433
Shanks-From-The-Anime-Group339800,Shanks-From-The-Anime-Group,339800,HuniePop,HuniePot,2015.0,9.99,1,2015,2,679
76561198049796309248570,76561198049796309,248570,Toribash,Nabi Studios,2006.0,0.0,1,2015,2,21
76561198049796309298630,76561198049796309,298630,The Escapists,Mouldy Toof Studios,2015.0,17.99,1,2014,1,975
TheHomePage218230,TheHomePage,218230,PlanetSide 2,Daybreak Game Company,2012.0,0.0,1,2015,2,2204
Shatteredflame208090,Shatteredflame,208090,Loadout,Edge of Reality,2014.0,0.0,1,2014,2,871
gottabesaints730,gottabesaints,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2013,1,161685
gottabesaints49520,gottabesaints,49520,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,1,2014,2,12210
765611982024433064000,76561198202443306,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,1,503
76561198202443306304050,76561198202443306,304050,Trove,Trion Worlds,2015.0,0.0,0,2015,2,39
76561198202443306730,76561198202443306,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,1323
76561198085080390105600,76561198085080390,105600,Terraria,Re-Logic,2011.0,9.99,1,2014,1,7250
76561198085080390209000,76561198085080390,209000,Batman™: Arkham Origins,"WB Games Montreal,Splash Damage",2013.0,19.99,1,2015,1,843
76561198085080390271590,76561198085080390,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,1,2015,1,20594
SheriffMcCringle8190,SheriffMcCringle,8190,Just Cause 2,Avalanche Studios,2010.0,14.99,1,2014,2,1250
ShiFt-exe730,ShiFt-exe,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,0,87373
ShiFt-exe265930,ShiFt-exe,265930,Goat Simulator,Coffee Stain Studios,2014.0,9.99,1,2014,2,296
Shivosky8930,Shivosky,8930,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2015,2,5773
Shivosky219640,Shivosky,219640,Chivalry: Medieval Warfare,Torn Banner Studios,2012.0,24.99,1,2013,1,322
76561198073796378730,76561198073796378,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,1,29123
76561198073796378245170,76561198073796378,245170,Skullgirls,Lab Zero Games,2013.0,9.99,1,2015,0,353
765611980443755088930,76561198044375508,8930,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",2010.0,29.99,1,2013,0,34955
shudipwnu730,shudipwnu,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2014,2,47911
Spriteling301520,Spriteling,301520,Robocraft,Freejam,2017.0,0.0,0,2014,1,3235
akamexxswag105600,akamexxswag,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,2,6831
impurepaladin41500,impurepaladin,41500,Torchlight,Runic Games,2009.0,14.99,1,2013,1,196
impurepaladin48700,impurepaladin,48700,Mount &amp; Blade: Warband,TaleWorlds Entertainment,2010.0,19.99,1,2013,2,2203
impurepaladin219640,impurepaladin,219640,Chivalry: Medieval Warfare,Torn Banner Studios,2012.0,24.99,1,2015,2,17527
impurepaladin230410,impurepaladin,230410,Warframe,Digital Extremes,2013.0,0.0,1,2015,1,26423
impurepaladin252490,impurepaladin,252490,Rust,Facepunch Studios,2013.0,19.99,0,2015,0,1723
impurepaladin377160,impurepaladin,377160,Fallout 4,Bethesda Game Studios,2015.0,29.99,1,2015,1,11599
23745736252490,23745736,252490,Rust,Facepunch Studios,2013.0,19.99,1,2015,1,437
23745736301520,23745736,301520,Robocraft,Freejam,2017.0,0.0,1,2014,2,916
Siilan50300,Siilan,50300,Spec Ops: The Line,Yager Development,2012.0,29.99,1,2013,1,902
Siilan304410,Siilan,304410,Hexcells Infinite,Matthew Brown,2014.0,4.99,1,2015,0,377
Siilan329490,Siilan,329490,Phantom Breaker: Battle Grounds,MAGES. Inc.,2015.0,11.99,1,2015,1,1035
76561198046562619212160,76561198046562619,212160,Vindictus,Nexon,2012.0,0.0,1,2015,2,14
1silentsniper141800,1silentsniper1,41800,Gratuitous Space Battles,Positech Games,2009.0,14.99,1,2011,1,1316
silentAggressor24960,silentAggressor,24960,Battlefield: Bad Company™ 2,DICE,2010.0,19.99,1,2011,0,1409
z3b1z211260,z3b1z,211260,They Bleed Pixels,Spooky Squid Games Inc.,2012.0,9.99,1,2013,1,227
z3b1z244930,z3b1z,244930,SNOW,Poppermost Productions,2013.0,0.0,0,2014,1,16
z3b1z219830,z3b1z,219830,King Arthur's Gold,Transhuman Design,2013.0,9.99,1,2013,2,40319
Silverimate4750300,Silverimate47,50300,Spec Ops: The Line,Yager Development,2012.0,29.99,1,2015,0,1129
76561198067439927204100,76561198067439927,204100,Max Payne 3,Rockstar Studios,2012.0,19.99,1,2014,2,536
Simas1227940,Simas1,227940,Heroes &amp; Generals,Reto-Moto,2016.0,0.0,1,2015,1,201
whisperrrrrrr113200,whisperrrrrrr,113200,The Binding of Isaac,Edmund McMillen and Florian Himsl,2011.0,4.99,1,2013,1,163
whisperrrrrrr730,whisperrrrrrr,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2013,1,211693
whisperrrrrrr218680,whisperrrrrrr,218680,Scribblenauts Unlimited,5th Cell Media,2012.0,19.99,1,2015,2,114
whisperrrrrrr211820,whisperrrrrrr,211820,Starbound,Chucklefish,2016.0,14.99,1,2014,2,169
76561198157097087730,76561198157097087,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,21920
Snake8240,Snake8,240,Counter-Strike: Source,Valve,2004.0,19.99,1,2012,1,6458
simplzzz123346110,simplzzz123,346110,ARK: Survival Evolved,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0,59.99,1,2015,2,39351
pannekoeken222370,pannekoeken2,22370,Fallout 3: Game of the Year Edition,Bethesda Game Studios,2009.0,19.99,1,2015,2,2688
pannekoeken2108710,pannekoeken2,108710,Alan Wake,Remedy Entertainment,2012.0,9.99,1,2014,2,577
pannekoeken2204450,pannekoeken2,204450,Call of Juarez® Gunslinger,Techland,2013.0,14.99,1,2013,2,349
7656119801775402249520,76561198017754022,49520,Borderlands 2,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0,19.99,0,2014,1,416
survivormaster252490,survivormaster,252490,Rust,Facepunch Studios,2013.0,19.99,1,2014,1,2919
survivormaster304930,survivormaster,304930,Unturned,Smartly Dressed Games,2017.0,0.0,1,2014,1,5512
skuatz48700,skuatz,48700,Mount &amp; Blade: Warband,TaleWorlds Entertainment,2010.0,19.99,1,2015,2,6518
look_at_the_damn_profile207250,look_at_the_damn_profile,207250,Cubemen,3 Sprockets,2012.0,3.99,1,2013,0,688
look_at_the_damn_profile233470,look_at_the_damn_profile,233470,Evoland,Shiro Games,2013.0,9.99,0,2014,1,41
76561198000167222730,76561198000167222,730,Counter-Strike: Global Offensive,Valve,2012.0,14.99,1,2015,2,36975
76561198058539753105600,76561198058539753,105600,Terraria,Re-Logic,2011.0,9.99,1,2015,0,194548
the_meat_shield55230,the_meat_shield,55230,Saints Row: The Third,Volition,2011.0,9.99,1,2014,2,29775
the_meat_shield1250,the_meat_shield,1250,Killing Floor,Tripwire Interactive,2009.0,19.99,1,2014,1,14605
the_meat_shield34870,the_meat_shield,34870,Sniper: Ghost Warrior 2,City Interactive,2013.0,9.99,1,2015,1,828
the_meat_shield239820,the_meat_shield,239820,Game Dev Tycoon,Greenheart Games,2013.0,9.99,1,2014,1,2586
the_meat_shield271590,the_meat_shield,271590,Grand Theft Auto V,Rockstar North,2015.0,39.99,1,2015,2,12229
the_meat_shield313120,the_meat_shield,313120,Stranded Deep,Beam Team Games,2015.0,14.99,1,2015,1,691
sirmalcolm2450,sirmalcolm,2450,Bloody Good Time,Outerlight Ltd.,2010.0,4.99,1,2012,1,226
sirmalcolm219150,sirmalcolm,219150,Hotline Miami,Dennaton Games,2012.0,9.99,1,2013,2,537
7656119806755911717410,76561198067559117,17410,Mirror's Edge™,DICE,2009.0,19.99,1,2014,2,1394
76561198079079942377160,76561198079079942,377160,Fallout 4,Bethesda Game Studios,2015.0,29.99,1,2015,1,8855
765611980131493004000,76561198013149300,4000,Garry's Mod,Facepunch Studios,2006.0,9.99,1,2015,1,6442
